244 366
1 0.00000000000000e+00 2.00000000000000e+02 0.00000000000000e+00
2 0.00000000000000e+00 1.50000000000000e+02 0.00000000000000e+00
3 0.00000000000000e+00 1.99194858799048e+02 -1.79278617806868e+01
4 0.00000000000000e+00 1.96785917719726e+02 -3.57113789597274e+01
5 0.00000000000000e+00 1.92792572139171e+02 -5.32073691133352e+01
6 0.00000000000000e+00 1.87246974127947e+02 -7.02749648162687e+01
7 0.00000000000000e+00 1.80193773580484e+02 -8.67767478235119e+01
8 0.00000000000000e+00 1.71689758720373e+02 -1.02579855481182e+02
9 0.00000000000000e+00 1.61803398874989e+02 -1.17557050458495e+02
10 0.00000000000000e+00 1.50614293200722e+02 -1.31587745187943e+02
11 0.00000000000000e+00 1.38212529797373e+02 -1.44558972765479e+02
12 0.00000000000000e+00 1.24697960371746e+02 -1.56366296493606e+02
13 0.00000000000000e+00 1.10179396290420e+02 -1.66914650744261e+02
14 0.00000000000000e+00 9.47737324945991e+01 -1.76119106371348e+02
15 0.00000000000000e+00 7.86050063307840e+01 -1.83905554510290e+02
16 0.00000000000000e+00 6.18033988749887e+01 -1.90211303259031e+02
17 0.00000000000000e+00 4.45041867912620e+01 -1.94985582436365e+02
18 0.00000000000000e+00 2.68466531635302e+01 -1.98189952353587e+02
19 0.00000000000000e+00 8.97296607010229e+00 -1.99798613308263e+02
20 0.00000000000000e+00 -8.97296607010350e+00 -1.99798613308263e+02
21 0.00000000000000e+00 -2.68466531635313e+01 -1.98189952353587e+02
22 0.00000000000000e+00 -4.45041867912631e+01 -1.94985582436365e+02
23 0.00000000000000e+00 -6.18033988749896e+01 -1.90211303259031e+02
24 0.00000000000000e+00 -7.86050063307847e+01 -1.83905554510290e+02
25 0.00000000000000e+00 -9.47737324945997e+01 -1.76119106371348e+02
26 0.00000000000000e+00 -1.10179396290421e+02 -1.66914650744260e+02
27 0.00000000000000e+00 -1.24697960371747e+02 -1.56366296493606e+02
28 0.00000000000000e+00 -1.38212529797373e+02 -1.44558972765478e+02
29 0.00000000000000e+00 -1.50614293200722e+02 -1.31587745187942e+02
30 0.00000000000000e+00 -1.61803398874990e+02 -1.17557050458494e+02
31 0.00000000000000e+00 -1.71689758720373e+02 -1.02579855481181e+02
32 0.00000000000000e+00 -1.80193773580484e+02 -8.67767478235115e+01
33 0.00000000000000e+00 -1.87246974127947e+02 -7.02749648162685e+01
34 0.00000000000000e+00 -1.92792572139171e+02 -5.32073691133350e+01
35 0.00000000000000e+00 -1.96785917719726e+02 -3.57113789597269e+01
36 0.00000000000000e+00 -1.99194858799048e+02 -1.79278617806858e+01
37 0.00000000000000e+00 -2.00000000000000e+02 1.21895685159723e-12
38 0.00000000000000e+00 -1.99194858799048e+02 1.79278617806884e+01
39 0.00000000000000e+00 -1.96785917719726e+02 3.57113789597292e+01
40 0.00000000000000e+00 -1.92792572139170e+02 5.32073691133375e+01
41 0.00000000000000e+00 -1.87246974127946e+02 7.02749648162713e+01
42 0.00000000000000e+00 -1.80193773580482e+02 8.67767478235147e+01
43 0.00000000000000e+00 -1.71689758720371e+02 1.02579855481184e+02
44 0.00000000000000e+00 -1.61803398874987e+02 1.17557050458498e+02
45 0.00000000000000e+00 -1.50614293200719e+02 1.31587745187946e+02
46 0.00000000000000e+00 -1.38212529797369e+02 1.44558972765482e+02
47 0.00000000000000e+00 -1.24697960371742e+02 1.56366296493609e+02
48 0.00000000000000e+00 -1.10179396290416e+02 1.66914650744264e+02
49 0.00000000000000e+00 -9.47737324945949e+01 1.76119106371350e+02
50 0.00000000000000e+00 -7.86050063307800e+01 1.83905554510292e+02
51 0.00000000000000e+00 -6.18033988749846e+01 1.90211303259032e+02
52 0.00000000000000e+00 -4.45041867912582e+01 1.94985582436366e+02
53 0.00000000000000e+00 -2.68466531635269e+01 1.98189952353588e+02
54 0.00000000000000e+00 -8.97296607009894e+00 1.99798613308263e+02
55 0.00000000000000e+00 8.97296607010632e+00 1.99798613308263e+02
56 0.00000000000000e+00 2.68466531635342e+01 1.98189952353587e+02
57 0.00000000000000e+00 4.45041867912654e+01 1.94985582436364e+02
58 0.00000000000000e+00 6.18033988749918e+01 1.90211303259030e+02
59 0.00000000000000e+00 7.86050063307868e+01 1.83905554510289e+02
60 0.00000000000000e+00 9.47737324946014e+01 1.76119106371347e+02
61 0.00000000000000e+00 1.10179396290422e+02 1.66914650744260e+02
62 0.00000000000000e+00 1.24697960371748e+02 1.56366296493605e+02
63 0.00000000000000e+00 1.38212529797374e+02 1.44558972765477e+02
64 0.00000000000000e+00 1.50614293200723e+02 1.31587745187942e+02
65 0.00000000000000e+00 1.61803398874990e+02 1.17557050458494e+02
66 0.00000000000000e+00 1.71689758720373e+02 1.02579855481181e+02
67 0.00000000000000e+00 1.80193773580484e+02 8.67767478235117e+01
68 0.00000000000000e+00 1.87246974127947e+02 7.02749648162689e+01
69 0.00000000000000e+00 1.92792572139171e+02 5.32073691133354e+01
70 0.00000000000000e+00 1.96785917719726e+02 3.57113789597277e+01
71 0.00000000000000e+00 1.99194858799048e+02 1.79278617806873e+01
72 0.00000000000000e+00 1.48906331114708e+02 -1.80805020382982e+01
73 0.00000000000000e+00 1.45641272613908e+02 -3.58973496431332e+01
74 0.00000000000000e+00 1.40252436402812e+02 -5.31907330563797e+01
75 0.00000000000000e+00 1.32818403847982e+02 -6.97084758065644e+01
76 0.00000000000000e+00 1.23447579884049e+02 -8.52097120096724e+01
77 0.00000000000000e+00 1.12276612225666e+02 -9.94683987361182e+01
78 0.00000000000000e+00 9.94683987361206e+01 -1.12276612225664e+02
79 0.00000000000000e+00 8.52097120096750e+01 -1.23447579884047e+02
80 0.00000000000000e+00 6.97084758065673e+01 -1.32818403847980e+02
81 0.00000000000000e+00 5.31907330563827e+01 -1.40252436402811e+02
82 0.00000000000000e+00 3.58973496431364e+01 -1.45641272613907e+02
83 0.00000000000000e+00 1.80805020383016e+01 -1.48906331114708e+02
84 0.00000000000000e+00 3.50638737856285e-12 -1.50000000000000e+02
85 0.00000000000000e+00 -1.80805020382946e+01 -1.48906331114709e+02
86 0.00000000000000e+00 -3.58973496431296e+01 -1.45641272613909e+02
87 0.00000000000000e+00 -5.31907330563761e+01 -1.40252436402814e+02
88 0.00000000000000e+00 -6.97084758065613e+01 -1.32818403847984e+02
89 0.00000000000000e+00 -8.52097120096695e+01 -1.23447579884051e+02
90 0.00000000000000e+00 -9.94683987361158e+01 -1.12276612225668e+02
91 0.00000000000000e+00 -1.12276612225662e+02 -9.94683987361228e+01
92 0.00000000000000e+00 -1.23447579884046e+02 -8.52097120096773e+01
93 0.00000000000000e+00 -1.32818403847979e+02 -6.97084758065696e+01
94 0.00000000000000e+00 -1.40252436402811e+02 -5.31907330563849e+01
95 0.00000000000000e+00 -1.45641272613907e+02 -3.58973496431383e+01
96 0.00000000000000e+00 -1.48906331114708e+02 -1.80805020383030e+01
97 0.00000000000000e+00 -1.50000000000000e+02 -4.28162611654781e-12
98 0.00000000000000e+00 -1.48906331114709e+02 1.80805020382945e+01
99 0.00000000000000e+00 -1.45641272613909e+02 3.58973496431300e+01
100 0.00000000000000e+00 -1.40252436402814e+02 5.31907330563766e+01
101 0.00000000000000e+00 -1.32818403847983e+02 6.97084758065620e+01
102 0.00000000000000e+00 -1.23447579884051e+02 8.52097120096702e+01
103 0.00000000000000e+00 -1.12276612225668e+02 9.94683987361159e+01
104 0.00000000000000e+00 -9.94683987361232e+01 1.12276612225662e+02
105 0.00000000000000e+00 -8.52097120096774e+01 1.23447579884046e+02
106 0.00000000000000e+00 -6.97084758065694e+01 1.32818403847979e+02
107 0.00000000000000e+00 -5.31907330563845e+01 1.40252436402811e+02
108 0.00000000000000e+00 -3.58973496431377e+01 1.45641272613907e+02
109 0.00000000000000e+00 -1.80805020383024e+01 1.48906331114708e+02
110 0.00000000000000e+00 -3.62467715276632e-12 1.50000000000000e+02
111 0.00000000000000e+00 1.80805020382952e+01 1.48906331114709e+02
112 0.00000000000000e+00 3.58973496431305e+01 1.45641272613909e+02
113 0.00000000000000e+00 5.31907330563777e+01 1.40252436402813e+02
114 0.00000000000000e+00 6.97084758065631e+01 1.32818403847983e+02
115 0.00000000000000e+00 8.52097120096716e+01 1.23447579884050e+02
116 0.00000000000000e+00 9.94683987361177e+01 1.12276612225667e+02
117 0.00000000000000e+00 1.12276612225664e+02 9.94683987361206e+01
118 0.00000000000000e+00 1.23447579884048e+02 8.52097120096746e+01
119 0.00000000000000e+00 1.32818403847981e+02 6.97084758065663e+01
120 0.00000000000000e+00 1.40252436402812e+02 5.31907330563810e+01
121 0.00000000000000e+00 1.45641272613908e+02 3.58973496431343e+01
122 0.00000000000000e+00 1.48906331114708e+02 1.80805020382988e+01
123 0.00000000000000e+00 1.68052582542258e+02 -8.98701252196132e+00
124 0.00000000000000e+00 1.63802328999000e+02 -2.98851247250085e+01
125 0.00000000000000e+00 1.60404888456313e+02 -5.09100380935787e+01
126 0.00000000000000e+00 1.51015342481895e+02 -6.93306538405357e+01
127 0.00000000000000e+00 1.42063922112516e+02 -8.61774528492215e+01
128 0.00000000000000e+00 1.31982676038346e+02 -1.04349328523548e+02
129 0.00000000000000e+00 1.16765937465189e+02 -1.18224975901320e+02
130 0.00000000000000e+00 1.02464419975143e+02 -1.30806128092120e+02
131 0.00000000000000e+00 8.66540049577348e+01 -1.44218887093450e+02
132 0.00000000000000e+00 6.74887555036616e+01 -1.51842023069573e+02
133 0.00000000000000e+00 4.96676651562633e+01 -1.58564165469560e+02
134 0.00000000000000e+00 3.01742444840232e+01 -1.65521030063717e+02
135 0.00000000000000e+00 9.51601013679714e+00 -1.65890195875576e+02
136 0.00000000000000e+00 -9.53047993562305e+00 -1.65888623892795e+02
137 0.00000000000000e+00 -3.01891045857575e+01 -1.65518106092294e+02
138 0.00000000000000e+00 -4.96819208325054e+01 -1.58560159464035e+02
139 0.00000000000000e+00 -6.75015596148552e+01 -1.51835187714791e+02
140 0.00000000000000e+00 -8.66668393886276e+01 -1.44210439614765e+02
141 0.00000000000000e+00 -1.02476522243700e+02 -1.30796827942221e+02
142 0.00000000000000e+00 -1.16775015858571e+02 -1.18214299094753e+02
143 0.00000000000000e+00 -1.31989794246494e+02 -1.04340207295648e+02
144 0.00000000000000e+00 -1.42064621970142e+02 -8.61778630947908e+01
145 0.00000000000000e+00 -1.51000950823240e+02 -6.93571075270029e+01
146 0.00000000000000e+00 -1.60324432910429e+02 -5.10351178390972e+01
147 0.00000000000000e+00 -1.63346214568851e+02 -3.04410871875719e+01
148 0.00000000000000e+00 -1.65771447252004e+02 -1.15230576069133e+01
149 0.00000000000000e+00 -1.68051533489777e+02 8.98540472094093e+00
150 0.00000000000000e+00 -1.63798318614709e+02 2.98848177599423e+01
151 0.00000000000000e+00 -1.60400754612861e+02 5.09119066281557e+01
152 0.00000000000000e+00 -1.51011650681412e+02 6.93343465199678e+01
153 0.00000000000000e+00 -1.42060684086976e+02 8.61815603303234e+01
154 0.00000000000000e+00 -1.31981174683567e+02 1.04351900395337e+02
155 0.00000000000000e+00 -1.16765570192694e+02 1.18225551417420e+02
156 0.00000000000000e+00 -1.02464419975156e+02 1.30806128092116e+02
157 0.00000000000000e+00 -8.66540049578062e+01 1.44218887093440e+02
158 0.00000000000000e+00 -6.74887555039593e+01 1.51842023069532e+02
159 0.00000000000000e+00 -4.96676651573879e+01 1.58564165469655e+02
160 0.00000000000000e+00 -3.01742444897654e+01 1.65521030065040e+02
161 0.00000000000000e+00 -9.51601015911140e+00 1.65890195880960e+02
162 0.00000000000000e+00 9.53047986303548e+00 1.65888623928558e+02
163 0.00000000000000e+00 3.01891042622578e+01 1.65518106306317e+02
164 0.00000000000000e+00 4.96819197019934e+01 1.58560160223034e+02
165 0.00000000000000e+00 6.75015566536482e+01 1.51835190768251e+02
166 0.00000000000000e+00 8.66668287516474e+01 1.44210452911972e+02
167 0.00000000000000e+00 1.02476489724767e+02 1.30796866756875e+02
168 0.00000000000000e+00 1.16774949576386e+02 1.18214409365318e+02
169 0.00000000000000e+00 1.31989617697990e+02 1.04340529858603e+02
170 0.00000000000000e+00 1.42064145820259e+02 8.61785591743232e+01
171 0.00000000000000e+00 1.51000055345656e+02 6.93584056217782e+01
172 0.00000000000000e+00 1.60322854423651e+02 5.10369957558460e+01
173 0.00000000000000e+00 1.63344487833893e+02 3.04422640582360e+01
174 0.00000000000000e+00 1.65767259648759e+02 1.15237056404161e+01
175 0.00000000000000e+00 1.86134262159509e+02 -8.89610108027651e+00
176 0.00000000000000e+00 1.78653079040576e+02 -4.13216174121201e+01
177 0.00000000000000e+00 1.69073294662637e+02 -7.05715413142457e+01
